"location_id","ihmelocid","locid","year_id","source","nid","super_region_id","region_id","age_group_id","sex_id","measure_id","measure","susceptible","resistant","sample_size","val","se","variance","pathogen","abx_class","is_outlier"
58,"EST",58,2002,"ecdc_ears","462188",31,56,22,3,1,"continuous",17,0,17,0.02,0,0.00115294117647059,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2003,"ecdc_ears","462187",31,56,22,3,1,"continuous",21,0,21,0.02,0,0.000933333333333333,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2004,"ecdc_ears","462186",31,56,22,3,1,"continuous",39,0,39,0.02,0,0.000502564102564103,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2005,"ecdc_ears","462185",31,56,22,3,1,"continuous",40,1,41,0.024390243902439,0.0240909657719412,0.000580374631824843,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2006,"ecdc_ears","462184",31,56,22,3,1,"continuous",41,1,42,0.0238095238095238,0.0235243695252227,0.000553395961559227,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2007,"ecdc_ears","462183",31,56,22,3,1,"continuous",52,0,52,0.02,0,0.000376923076923077,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2008,"ecdc_ears","462182",31,56,22,3,1,"continuous",60,3,63,0.0476190476190476,0.0268302938009053,0.000719864665442897,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2009,"ecdc_ears","462181",31,56,22,3,1,"continuous",74,1,75,0.0133333333333333,0.0132441461562234,0.000175407407407407,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2010,"ecdc_ears","462180",31,56,22,3,1,"continuous",56,1,57,0.0175438596491228,0.0173892851853808,0.000302387239258503,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2010,"ecdc_pneu","462180",31,56,22,3,1,"continuous",6,0,6,0.02,0,0.00326666666666667,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2011,"ecdc_ears","462179",31,56,22,3,1,"continuous",10,0,10,0.02,0,0.00196,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2011,"ecdc_pneu","462179",31,56,22,3,1,"continuous",8,0,8,0.02,0,0.00245,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2012,"ecdc_ears","462178",31,56,22,3,1,"continuous",53,0,53,0.02,0,0.000369811320754717,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2012,"ecdc_pneu","462178",31,56,22,3,1,"continuous",7,0,7,0.02,0,0.0028,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2013,"ecdc_ears","462177",31,56,22,3,1,"continuous",58,0,58,0.02,0,0.000337931034482759,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2013,"ecdc_pneu","462177",31,56,22,3,1,"continuous",10,0,10,0.02,0,0.00196,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2014,"ecdc_ears","462176",31,56,22,3,1,"continuous",52,0,52,0.02,0,0.000376923076923077,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2014,"ecdc_pneu","462176",31,56,22,3,1,"continuous",5,0,5,0.02,0,0.00392,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2015,"ecdc_ears","462175",31,56,22,3,1,"continuous",62,2,64,0.03125,0.0217490795423048,0.0004730224609375,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2015,"ecdc_pneu","462175",31,56,22,3,1,"continuous",11,0,11,0.02,0,0.00178181818181818,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2016,"ecdc_ears","462174",31,56,22,3,1,"continuous",73,4,77,0.051948051948052,0.0252903790153167,0.000639603270738369,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2016,"ecdc_pneu","462174",31,56,22,3,1,"continuous",24,0,24,0.02,0,0.000816666666666667,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2017,"ecdc_ears","462173",31,56,22,3,1,"continuous",87,3,90,0.0333333333333333,0.0189215404065849,0.000358024691358025,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2017,"ecdc_pneu","462173",31,56,22,3,1,"continuous",35,0,35,0.02,0,0.00056,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2018,"ecdc_ears","462166",31,56,22,3,1,"continuous",86,4,90,0.0444444444444444,0.0217227826646151,0.000471879286694102,"streptococcus_pneumoniae","penicillin",0
58,"EST",58,2018,"ecdc_pneu","462166",31,56,22,3,1,"continuous",35,0,35,0.02,0,0.00056,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2004,"ecdc_ears","462186",31,56,22,3,1,"continuous",14,0,14,0.02,0,0.0014,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2004,"pfizer","512425",31,56,22,3,1,"continuous",13,0,13,0.02,0,0.00150769230769231,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2005,"ecdc_ears","462185",31,56,22,3,1,"continuous",27,0,27,0.02,0,0.000725925925925926,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2005,"pfizer","512425",31,56,22,3,1,"continuous",16,0,16,0.02,0,0.001225,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2006,"ecdc_ears","462184",31,56,22,3,1,"continuous",31,0,31,0.02,0,0.000632258064516129,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2007,"ecdc_ears","462183",31,56,22,3,1,"continuous",14,0,14,0.02,0,0.0014,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2008,"ecdc_ears","462182",31,56,22,3,1,"continuous",18,1,19,0.0526315789473684,0.0512278171991882,0.00262428925499344,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2008,"pfizer","512425",31,56,22,3,1,"continuous",12,1,13,0.0769230769230769,0.0739053017561941,0.0054619936276741,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2009,"ecdc_ears","462181",31,56,22,3,1,"continuous",30,0,30,0.02,0,0.000653333333333333,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2009,"pfizer","512425",31,56,22,3,1,"continuous",7,0,7,0.02,0,0.0028,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2010,"ecdc_ears","462180",31,56,22,3,1,"continuous",7,2,9,0.222222222222222,0.13857990321385,0.0192043895747599,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2010,"ecdc_pneu","462180",31,56,22,3,1,"continuous",15,1,16,0.0625,0.0605153647844909,0.003662109375,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2010,"pfizer","512425",31,56,22,3,1,"continuous",16,0,16,0.02,0,0.001225,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2011,"ecdc_ears","462179",31,56,22,3,1,"continuous",4,4,8,0.5,0.176776695296637,0.03125,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2012,"ecdc_ears","462178",31,56,22,3,1,"continuous",6,1,7,0.142857142857143,0.132260014253222,0.0174927113702624,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2013,"ecdc_ears","462177",31,56,22,3,1,"continuous",32,1,33,0.0303030303030303,0.0298403614495352,0.000890447171438907,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2013,"ecdc_pneu","462177",31,56,22,3,1,"continuous",45,4,49,0.0816326530612245,0.0391148917346902,0.00152997475541654,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2014,"ecdc_ears","462176",31,56,22,3,1,"continuous",38,1,39,0.0256410256410256,0.0253101598355295,0.000640604190900049,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2014,"ecdc_pneu","462176",31,56,22,3,1,"continuous",48,0,48,0.02,0,0.000408333333333333,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2015,"ecdc_ears","462175",31,56,22,3,1,"continuous",43,3,46,0.0652173913043478,0.0364047545795288,0.00132530615599573,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2015,"ecdc_pneu","462175",31,56,22,3,1,"continuous",72,1,73,0.0136986301369863,0.0136044803605869,0.000185081885881594,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2016,"ecdc_ears","462174",31,56,22,3,1,"continuous",41,5,46,0.108695652173913,0.0458923379444621,0.00210610668200871,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2016,"ecdc_pneu","462174",31,56,22,3,1,"continuous",62,1,63,0.0158730158730159,0.0157465356432348,0.000247953384763664,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2016,"glass","489830",31,56,22,3,1,"continuous",12,0,12,0.02,0,0.00163333333333333,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2016,"pfizer","512425",31,56,22,3,1,"continuous",10,1,11,0.0909090909090909,0.0866784172041448,0.00751314800901578,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2017,"ecdc_pneu","462173",31,56,22,3,1,"continuous",60,1,61,0.0163934426229508,0.0162585148747693,0.000264339305933096,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2017,"glass","489828",31,56,22,3,1,"continuous",11,8,19,0.421052631578947,0.113268965652415,0.0128298585799679,"streptococcus_pneumoniae","penicillin",1
59,"LVA",59,2017,"pfizer","512425",31,56,22,3,1,"continuous",17,0,17,0.02,0,0.00115294117647059,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2018,"ecdc_ears","462166",31,56,22,3,1,"continuous",36,5,41,0.121951219512195,0.0511046557880179,0.00261168584321179,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2018,"glass","489826",31,56,22,3,1,"continuous",62,7,69,0.101449275362319,0.0363472224265794,0.00132112057812724,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2018,"pfizer","512425",31,56,22,3,1,"continuous",9,0,9,0.02,0,0.00217777777777778,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2019,"glass","489827",31,56,22,3,1,"continuous",45,5,50,0.1,0.0424264068711929,0.0018,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2019,"pfizer","512425",31,56,22,3,1,"continuous",20,0,20,0.02,0,0.00098,"streptococcus_pneumoniae","penicillin",0
59,"LVA",59,2020,"pfizer","512425",31,56,22,3,1,"continuous",20,0,20,0.02,0,0.00098,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,1990,"systematic_review_2024","551581",4,5,22,3,1,"continuous",169.29,1.71,171,0.01,0.00760885910252682,5.78947368421053e-05,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,1991,"systematic_review_2024","551581",4,5,22,3,1,"continuous",168.3,1.7,170,0.01,0.00763120528603752,5.82352941176471e-05,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,1992,"systematic_review_2024","551581",4,5,22,3,1,"continuous",166.25,8.75,175,0.05,0.0164750894209583,0.000271428571428571,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,1993,"systematic_review_2024","551581",4,5,22,3,1,"continuous",209.76,18.24,228,0.08,0.0179668310378837,0.00032280701754386,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,1995,"3-306","3-306",4,5,22,3,1,"continuous",450,296,746,0.396782841823056,0.0179119913650613,0.000320839434662032,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,1996,"2-756","2-756",4,5,22,3,1,"continuous",18,26,44,0.590909090909091,0.0741214508869921,0.00549398948159279,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,1996,"2-9","2-9",4,5,22,3,1,"continuous",18,26,44,0.590909090909091,0.0741214508869921,0.00549398948159279,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,1996,"3-306","3-306",4,5,22,3,1,"continuous",400,465,865,0.53757225433526,0.0169524437068782,0.000287385347634875,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,1997,"2-9","2-9",4,5,22,3,1,"continuous",21,33,54,0.611111111111111,0.0663400779635947,0.00440100594421582,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,1998,"2-573","2-573",4,5,22,3,1,"continuous",103,21,124,0.169354838709677,0.0336818340666167,0.0011344659460911,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,1999,"2-10","2-10",4,5,22,3,1,"continuous",51,142,193,0.735751295336788,0.0317390041950011,0.00100736438729029,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,1999,"2-1428","2-1428",4,5,22,3,1,"continuous",86,47,133,0.353383458646617,0.0414496333369936,0.00171807210377122,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2000,"2-13","2-13",4,5,22,3,1,"continuous",25,39,64,0.609375,0.0609863085781094,0.00371932983398438,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2000,"2-1428","2-1428",4,5,22,3,1,"continuous",17,41,58,0.706896551724138,0.0597687810455138,0.00357230718766657,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2001,"2-1428","2-1428",4,5,22,3,1,"continuous",69,79,148,0.533783783783784,0.0410058215999818,0.00168147740508953,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2002,"2-1428","2-1428",4,5,22,3,1,"continuous",115,78,193,0.404145077720207,0.0353232177072746,0.00124772970919552,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2004,"pfizer","512425",4,5,22,3,1,"continuous",7,0,7,0.02,0,0.0028,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2004,"systematic_review_2024","550842",4,5,22,3,1,"continuous",181.3,168.7,350,0.482,0.0267088000479243,0.00071336,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2005,"pfizer","512425",4,5,22,3,1,"continuous",15,0,15,0.02,0,0.00130666666666667,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2006,"pfizer","512425",4,5,22,3,1,"continuous",24,1,25,0.04,0.0391918358845308,0.001536,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2007,"pfizer","512425",4,5,22,3,1,"continuous",28,6,34,0.176470588235294,0.0653786976736719,0.00427437410950539,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2008,"pfizer","512425",4,5,22,3,1,"continuous",14,1,15,0.0666666666666667,0.0644061188719531,0.00414814814814815,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2009,"pfizer","512425",4,5,22,3,1,"continuous",40,9,49,0.183673469387755,0.0553168103819542,0.00305994951083307,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2010,"pfizer","512425",4,5,22,3,1,"continuous",42,12,54,0.222222222222222,0.0565750085797017,0.00320073159579332,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2012,"pfizer","512425",4,5,22,3,1,"continuous",94,34,128,0.265625,0.0390380783033334,0.00152397155761719,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2013,"pfizer","512425",4,5,22,3,1,"continuous",77,41,118,0.347457627118644,0.0438343206294853,0.00192144766504852,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2013,"systematic_review_2024","542900",4,5,22,3,1,"continuous",613.194829631478,1.80517036852181,615,0.00293523637158018,0.00218145202594534,4.75873294150103e-06,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2014,"3-72","3-72",4,5,22,3,1,"continuous",415.163171711376,196.836828288624,612,0.321628804393176,0.0188814549442935,0.000356509340813386,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2014,"pfizer","512425",4,5,22,3,1,"continuous",70,38,108,0.351851851851852,0.0459520811401796,0.00211159376111365,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2015,"3-1449","3-1449",4,5,22,3,1,"continuous",458,19,477,0.039832285115304,0.0089543068093311,8.01796104356334e-05,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2015,"pfizer","512425",4,5,22,3,1,"continuous",70,39,109,0.357798165137615,0.0459136243457942,0.00210806090056671,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2016,"pfizer","512425",4,5,22,3,1,"continuous",24,21,45,0.466666666666667,0.0743697801363623,0.00553086419753086,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2016,"SGUL","459811",4,5,22,3,1,"continuous",12,6,18,0.333333333333333,0.111111111111111,0.0123456790123457,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2016,"systematic_review_2024","550830",4,5,22,3,1,"continuous",415.375964521607,3.6240354783933,419,0.00864924935177399,0.00452372157534355,2.04640568912287e-05,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2017,"pfizer","512425",4,5,22,3,1,"continuous",65,28,93,0.301075268817204,0.047567603428756,0.0022626768959554,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2018,"pfizer","512425",4,5,22,3,1,"continuous",59,27,86,0.313953488372093,0.0500449443943266,0.00250449645943124,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2018,"systematic_review_2024","550836",4,5,22,3,1,"continuous",3892,0,3892,0.02,0,5.03597122302158e-06,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2019,"pfizer","512425",4,5,22,3,1,"continuous",63,1,64,0.015625,0.0155024490882691,0.000240325927734375,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2019,"systematic_review_2024","550836",4,5,22,3,1,"continuous",801,0,801,0.02,0,2.44694132334582e-05,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2020,"pfizer","512425",4,5,22,3,1,"continuous",24,7,31,0.225806451612903,0.0750951864835326,0.00563928703299654,"streptococcus_pneumoniae","penicillin",0
6,"CHN",6,2020,"systematic_review_2024","550836",4,5,22,3,1,"continuous",1316,0,1316,0.02,0,1.48936170212766e-05,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2006,"ecdc_ears","462184",31,56,22,3,1,"continuous",7,5,12,0.416666666666667,0.142318760638328,0.0202546296296296,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2006,"pfizer","512425",31,56,22,3,1,"continuous",13,0,13,0.02,0,0.00150769230769231,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2007,"ecdc_ears","462183",31,56,22,3,1,"continuous",35,2,37,0.0540540540540541,0.0371746111029933,0.0013819517106588,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2008,"ecdc_ears","462182",31,56,22,3,1,"continuous",14,1,15,0.0666666666666667,0.0644061188719531,0.00414814814814815,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2008,"pfizer","512425",31,56,22,3,1,"continuous",16,1,17,0.0588235294117647,0.0570672058909019,0.00325666598819459,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2009,"ecdc_ears","462181",31,56,22,3,1,"continuous",13,3,16,0.1875,0.097578093724975,0.009521484375,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2010,"ecdc_ears","462180",31,56,22,3,1,"continuous",17,2,19,0.105263157894737,0.070405900427362,0.00495699081498761,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2010,"pfizer","512425",31,56,22,3,1,"continuous",11,0,11,0.02,0,0.00178181818181818,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2011,"ecdc_ears","462179",31,56,22,3,1,"continuous",19,9,28,0.321428571428571,0.0882594076122765,0.00778972303206997,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2012,"ecdc_ears","462178",31,56,22,3,1,"continuous",20,6,26,0.230769230769231,0.0826286393122422,0.00682749203459263,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2013,"ecdc_ears","462177",31,56,22,3,1,"continuous",29,12,41,0.292682926829268,0.0710581402576519,0.00504925929687613,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2013,"ecdc_pneu","462177",31,56,22,3,1,"continuous",5,0,5,0.02,0,0.00392,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2014,"ecdc_ears","462176",31,56,22,3,1,"continuous",36,11,47,0.234042553191489,0.0617590783208804,0.00381418375504464,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2015,"ecdc_ears","462175",31,56,22,3,1,"continuous",73,14,87,0.160919540229885,0.0393954956585764,0.00155200507818491,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2016,"ecdc_ears","462174",31,56,22,3,1,"continuous",83,16,99,0.161616161616162,0.0369952737795853,0.00136865028202647,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2016,"glass","489830",31,56,22,3,1,"continuous",78,15,93,0.161290322580645,0.0381389303015011,0.00145457800454276,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2016,"pfizer","512425",31,56,22,3,1,"continuous",8,0,8,0.02,0,0.00245,"streptococcus_pneumoniae","penicillin",1
60,"LTU",60,2017,"ecdc_ears","462173",31,56,22,3,1,"continuous",92,17,109,0.155963302752294,0.0347519058875266,0.0012076949628155,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2017,"glass","489828",31,56,22,3,1,"continuous",92,17,109,0.155963302752294,0.0347519058875266,0.0012076949628155,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2017,"pfizer","512425",31,56,22,3,1,"continuous",11,0,11,0.02,0,0.00178181818181818,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2018,"ecdc_ears","462166",31,56,22,3,1,"continuous",75,18,93,0.193548387096774,0.0409677829032873,0.00167835923601088,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2018,"glass","489826",31,56,22,3,1,"continuous",75,18,93,0.193548387096774,0.0409677829032873,0.00167835923601088,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2018,"pfizer","512425",31,56,22,3,1,"continuous",16,1,17,0.0588235294117647,0.0570672058909019,0.00325666598819459,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2019,"glass","489827",31,56,22,3,1,"continuous",107,13,120,0.108333333333333,0.0283721139827798,0.000804976851851852,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2019,"pfizer","512425",31,56,22,3,1,"continuous",27,0,27,0.02,0,0.000725925925925926,"streptococcus_pneumoniae","penicillin",0
60,"LTU",60,2020,"pfizer","512425",31,56,22,3,1,"continuous",20,2,22,0.0909090909090909,0.0612908965875675,0.00375657400450789,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,1999,"2-10","2-10",31,56,22,3,1,"continuous",151,10,161,0.062111801242236,0.0190217145266188,0.00036182562353218,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2001,"2-1428","2-1428",31,56,22,3,1,"continuous",78,9,87,0.103448275862069,0.0326504880326896,0.00106605436877281,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2001,"5-197","5-197",31,56,22,3,1,"continuous",714,77,791,0.0973451327433628,0.0105397362536503,0.000111086040296511,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2001,"5-198","5-198",31,56,22,3,1,"continuous",441,19,460,0.041304347826087,0.00927810637969471,8.60832579929317e-05,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2001,"5-224","5-224",31,56,22,3,1,"continuous",103,31,134,0.23134328358209,0.0364285816034389,0.00132704155763841,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2002,"2-1428","2-1428",31,56,22,3,1,"continuous",150,12,162,0.0740740740740741,0.0205761316872428,0.000423377195210757,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2005,"5-197","5-197",31,56,22,3,1,"continuous",839,74,913,0.0810514786418401,0.00903214027778593,8.15795579976029e-05,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2008,"5-197","5-197",31,56,22,3,1,"continuous",635,80,715,0.111888111888112,0.0117888866895622,0.000138977849379336,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2012,"5-14","5-14",31,56,22,3,1,"continuous",160.202532366739,53.7974676332608,214,0.251390035669443,0.0296547962768629,0.000879406942222239,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2012,"pfizer","512425",31,56,22,3,1,"continuous",76,6,82,0.0731707317073171,0.0287581962290823,0.000827033850350401,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2013,"pfizer","512425",31,56,22,3,1,"continuous",141,24,165,0.145454545454545,0.0274466447318669,0.000753318307037315,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2014,"pfizer","512425",31,56,22,3,1,"continuous",71,2,73,0.0273972602739726,0.0191055648507569,0.000365022608266477,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2015,"5-302","5-302",31,56,22,3,1,"continuous",231.906373440703,47.0936265592966,279,0.168794360427586,0.0224249304682737,0.000502877506506912,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2015,"pfizer","512425",31,56,22,3,1,"continuous",106,6,112,0.0535714285714286,0.0212765654561381,0.000452692237609329,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2016,"pfizer","512425",31,56,22,3,1,"continuous",96,2,98,0.0204081632653061,0.0142827390249748,0.000203996634055538,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2017,"glass","489828",31,56,22,3,1,"continuous",8,8,16,0.5,0.125,0.015625,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2017,"pfizer","512425",31,56,22,3,1,"continuous",109,3,112,0.0267857142857143,0.0152562164718185,0.000232752141034985,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2018,"pfizer","512425",31,56,22,3,1,"continuous",69,3,72,0.0416666666666667,0.0235497568858516,0.000554591049382716,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2019,"glass","489827",31,56,22,3,1,"continuous",14,1,15,0.0666666666666667,0.0644061188719531,0.00414814814814815,"streptococcus_pneumoniae","penicillin",0
62,"RUS",62,2019,"pfizer","512425",31,56,22,3,1,"continuous",141,17,158,0.107594936708861,0.0246517858627836,0.000607710546224538,"streptococcus_pneumoniae","penicillin",0
63,"UKR",63,2016,"soar","489896",31,56,22,3,1,"continuous",76,2,78,0.0256410256410256,0.0178969856526183,0.000320302095450024,"streptococcus_pneumoniae","penicillin",0
63,"UKR",63,2017,"CAESAR 2018","CAESAR 2018",31,56,22,3,1,"continuous",6,0,6,0.02,0,0.00326666666666667,"streptococcus_pneumoniae","penicillin",0
63,"UKR",63,2018,"pfizer","512425",31,56,22,3,1,"continuous",8,1,9,0.111111111111111,0.104756560175785,0.0109739368998628,"streptococcus_pneumoniae","penicillin",0
63,"UKR",63,2019,"pfizer","512425",31,56,22,3,1,"continuous",17,3,20,0.15,0.0798435971133566,0.006375,"streptococcus_pneumoniae","penicillin",0
63,"UKR",63,2020,"pfizer","512425",31,56,22,3,1,"continuous",19,1,20,0.05,0.0487339717240448,0.002375,"streptococcus_pneumoniae","penicillin",0
67,"JPN",67,1998,"2-573","2-573",64,65,22,3,1,"continuous",100,118,218,0.541284403669725,0.0337486389812992,0.00113897063309007,"streptococcus_pneumoniae","penicillin",0
67,"JPN",67,1999,"2-10","2-10",64,65,22,3,1,"continuous",199,205,404,0.507425742574257,0.0248731862041952,0.000618675391948566,"streptococcus_pneumoniae","penicillin",0
67,"JPN",67,1999,"2-1428","2-1428",64,65,22,3,1,"continuous",110,198,308,0.642857142857143,0.0273025281127299,0.000745428041346409,"streptococcus_pneumoniae","penicillin",0
67,"JPN",67,2000,"2-13","2-13",64,65,22,3,1,"continuous",110,198,308,0.642857142857143,0.0273025281127299,0.000745428041346409,"streptococcus_pneumoniae","penicillin",0
67,"JPN",67,2000,"2-1428","2-1428",64,65,22,3,1,"continuous",283,344,627,0.548644338118022,0.0198733521327059,0.000394950124990526,"streptococcus_pneumoniae","penicillin",0
67,"JPN",67,2001,"2-1428","2-1428",64,65,22,3,1,"continuous",295,522,817,0.638922888616891,0.0168040194169698,0.000282375068565898,"streptococcus_pneumoniae","penicillin",0
67,"JPN",67,2002,"2-1428","2-1428",64,65,22,3,1,"continuous",295,479,774,0.618863049095607,0.0174569080215835,0.000304743637674025,"streptococcus_pneumoniae","penicillin",0
